# clock_trace bin2csv rows=4971 seqEnd=4971 dropped=0
seq,uptimeMs,utcEpoch,ppsCount,residualMs,holdoverMs,freqPpm,tempC,tempCorrPpm,qualityMs,state,ppsFresh,timeValid,tempComp,satellites
1167,46847084,1789879564,46775,0,0,-9.8429,33.80,0.000,14,1,1,1,1,16
1168,46848084,1789879565,46776,0,0,-9.8243,33.80,0.000,14,1,1,1,1,16
1169,46849084,1789879566,46777,0,0,-9.8345,33.80,0.000,14,1,1,1,1,16
1170,46850084,1789879567,46778,0,0,-9.8426,34.80,0.000,14,1,1,1,1,16
1171,46851084,1789879568,46779,0,0,-9.8491,33.80,0.000,14,1,1,1,1,16
1172,46852084,1789879569,46780,0,0,-9.8542,33.80,0.000,14,1,1,1,1,16
1173,46853084,1789879570,46781,0,0,-9.8834,33.80,0.000,14,1,1,1,1,16
1174,46854084,1789879571,46782,0,0,-9.8817,33.80,0.000,14,1,1,1,1,16
1175,46855084,1789879572,46783,0,0,-9.8304,33.80,0.000,14,1,1,1,1,16
1176,46856084,1789879573,46784,0,0,-9.8393,33.80,0.000,14,1,1,1,1,16
1177,46857084,1789879574,46785,0,0,-9.8464,33.80,0.000,14,1,1,1,1,16
1178,46858084,1789879575,46786,0,0,-9.8272,33.80,0.000,14,1,1,1,1,15
1179,46859084,1789879576,46787,0,0,-9.8367,33.80,0.000,14,1,1,1,1,15
1180,46860084,1789879577,46788,0,0,-9.8444,33.80,0.000,14,1,1,1,1,15
1181,46861084,1789879578,46789,0,0,-9.8505,33.80,0.000,14,1,1,1,1,15
1182,46862084,1789879579,46790,0,0,-9.8304,33.80,0.000,14,1,1,1,1,15
1183,46863084,1789879580,46791,0,0,-9.8643,33.80,0.000,14,1,1,1,1,15
1184,46864084,1789879581,46792,0,0,-9.8665,33.80,0.000,14,1,1,1,1,15
1185,46865084,1789879582,46793,0,0,-9.8682,33.80,0.000,14,1,1,1,1,15
1186,46866084,1789879583,46794,0,0,-9.8945,33.80,0.000,14,1,1,1,1,15
1187,46867084,1789879584,46795,0,0,-9.8906,33.80,0.000,14,1,1,1,1,14
1188,46868084,1789879585,46796,0,0,-9.8625,33.80,0.000,14,1,1,1,1,14
1189,46869084,1789879586,46797,0,0,-9.8400,33.80,0.000,14,1,1,1,1,14
1190,46870084,1789879587,46798,0,0,-9.8470,33.80,0.000,14,1,1,1,1,14
1191,46871084,1789879588,46799,0,0,-9.8526,33.80,0.000,14,1,1,1,1,14
1192,46872084,1789879589,46800,0,0,-9.8571,33.80,0.000,14,1,1,1,1,14
1193,46873083,1789879590,46801,0,0,-9.8607,34.80,0.000,14,1,1,1,1,14
1194,46874084,1789879591,46802,0,0,-9.8635,33.80,0.000,14,1,1,1,1,15
1195,46875083,1789879592,46803,0,0,-9.8658,33.80,0.000,14,1,1,1,1,15
1196,46876083,1789879593,46804,0,0,-9.8677,33.80,0.000,14,1,1,1,1,15
1197,46877084,1789879594,46805,0,0,-9.8691,34.80,0.000,14,1,1,1,1,15
1198,46878084,1789879595,46806,0,0,-9.8703,33.80,0.000,14,1,1,1,1,15
1199,46879083,1789879596,46807,0,0,-9.8712,33.80,0.000,14,1,1,1,1,16
1200,46880083,1789879597,46808,0,0,-9.8720,34.80,0.000,14,1,1,1,1,16
1201,46881084,1789879598,46809,0,0,-9.8726,33.80,0.000,14,1,1,1,1,16
1202,46882083,1789879599,46810,0,0,-9.8231,33.80,0.000,14,1,1,1,1,16
1203,46883083,1789879600,46811,0,0,-9.8085,33.80,0.000,14,1,1,1,1,16
1204,46884083,1789879601,46812,0,0,-9.8218,34.80,0.000,14,1,1,1,1,16
1205,46885083,1789879602,46813,0,0,-9.8324,33.80,0.000,14,1,1,1,1,16
1206,46886083,1789879603,46814,0,0,-9.8409,33.80,0.000,14,1,1,1,1,16
1207,46887083,1789879604,46815,0,0,-9.8477,33.80,0.000,14,1,1,1,1,17
1208,46888083,1789879605,46816,0,0,-9.8532,33.80,0.000,14,1,1,1,1,17
1209,46889083,1789879606,46817,0,0,-9.8576,33.80,0.000,14,1,1,1,1,17
1210,46890083,1789879607,46818,0,0,-9.8860,33.80,0.000,14,1,1,1,1,17
1211,46891083,1789879608,46819,0,0,-9.8838,34.80,0.000,14,1,1,1,1,16
1212,46892083,1789879609,46820,0,0,-9.8821,34.80,0.000,14,1,1,1,1,16
1213,46893083,1789879610,46821,0,0,-9.8807,33.80,0.000,14,1,1,1,1,16
1214,46894083,1789879611,46822,0,0,-9.8795,33.80,0.000,14,1,1,1,1,16
1215,46895083,1789879612,46823,0,0,-9.8786,33.80,0.000,14,1,1,1,1,16
1216,46896083,1789879613,46824,0,0,-9.8779,33.80,0.000,14,1,1,1,1,16
1217,46897083,1789879614,46825,0,0,-9.8523,33.80,0.000,14,1,1,1,1,16
1218,46898083,1789879615,46826,0,0,-9.8569,33.80,0.000,14,1,1,1,1,16
1219,46899083,1789879616,46827,0,0,-9.8605,34.80,0.000,14,1,1,1,1,16
1220,46900083,1789879617,46828,0,0,-9.8634,33.80,0.000,14,1,1,1,1,16
1221,46901083,1789879618,46829,0,0,-9.8657,34.80,0.000,14,1,1,1,1,16
1222,46902083,1789879619,46830,0,0,-9.8676,33.80,0.000,14,1,1,1,1,16
1223,46903083,1789879620,46831,0,0,-9.8691,33.80,0.000,14,1,1,1,1,16
1224,46904083,1789879621,46832,0,0,-9.8452,34.80,0.000,14,1,1,1,1,16
1225,46905083,1789879622,46833,0,0,-9.8512,33.80,0.000,14,1,1,1,1,16
1226,46906083,1789879623,46834,0,0,-9.8560,33.80,0.000,14,1,1,1,1,16
1227,46907083,1789879624,46835,0,0,-9.8598,33.80,0.000,14,1,1,1,1,16
1228,46908083,1789879625,46836,0,0,-9.8628,33.80,0.000,14,1,1,1,1,16
1229,46909083,1789879626,46837,0,0,-9.8403,33.80,0.000,14,1,1,1,1,16
1230,46910083,1789879627,46838,0,0,-9.8472,33.80,0.000,14,1,1,1,1,16
1231,46911083,1789879628,46839,0,0,-9.8278,33.80,0.000,14,1,1,1,1,16
1232,46912083,1789879629,46840,0,0,-9.8122,34.80,0.000,14,1,1,1,1,16
1233,46913083,1789879630,46841,0,0,-9.7998,33.80,0.000,14,1,1,1,1,16
1234,46914083,1789879631,46842,0,0,-9.8148,33.80,0.000,14,1,1,1,1,16
1235,46915083,1789879632,46843,0,0,-9.8269,33.80,0.000,14,1,1,1,1,16
1236,46916083,1789879633,46844,0,0,-9.8365,33.80,0.000,14,1,1,1,1,16
1237,46917083,1789879634,46845,0,0,-9.8692,33.80,0.000,14,1,1,1,1,16
1238,46918083,1789879635,46846,0,0,-9.8453,33.80,0.000,14,1,1,1,1,16
1239,46919083,1789879636,46847,0,0,-9.8513,33.80,0.000,14,1,1,1,1,16
1240,46920083,1789879637,46848,0,0,-9.8810,33.80,0.000,14,1,1,1,1,16
1241,46921083,1789879638,46849,0,0,-9.9048,33.80,0.000,14,1,1,1,1,16
1242,46922083,1789879639,46850,0,0,-9.8739,34.80,0.000,14,1,1,1,1,16
1243,46923083,1789879640,46851,0,0,-9.8741,33.80,0.000,14,1,1,1,1,16
1244,46924083,1789879641,46852,0,0,-9.8743,33.80,0.000,14,1,1,1,1,16
1245,46925083,1789879642,46853,0,0,-9.8494,34.80,0.000,14,1,1,1,1,16
1246,46926083,1789879643,46854,0,0,-9.8295,33.80,0.000,14,1,1,1,1,16
1247,46927083,1789879644,46855,0,0,-9.8386,33.80,0.000,14,1,1,1,1,16
1248,46928083,1789879645,46856,0,0,-9.8459,33.80,0.000,14,1,1,1,1,16
1249,46929083,1789879646,46857,0,0,-9.8517,34.80,0.000,14,1,1,1,1,16
1250,46930083,1789879647,46858,0,0,-9.8814,34.80,0.000,14,1,1,1,1,16
1251,46931083,1789879648,46859,0,0,-9.8801,33.80,0.000,14,1,1,1,1,16
1252,46932083,1789879649,46860,0,0,-9.8791,33.80,0.000,14,1,1,1,1,16
1253,46933083,1789879650,46861,0,0,-9.8783,34.80,0.000,14,1,1,1,1,16
1254,46934083,1789879651,46862,0,0,-9.9026,33.80,0.000,14,1,1,1,1,16
1255,46935083,1789879652,46863,0,0,-9.8971,33.80,0.000,14,1,1,1,1,16
1256,46936083,1789879653,46864,0,0,-9.8677,34.80,0.000,14,1,1,1,1,16
1257,46937083,1789879654,46865,0,0,-9.8691,34.80,0.000,14,1,1,1,1,16
1258,46938083,1789879655,46866,0,0,-9.8453,34.80,0.000,14,1,1,1,1,16
1259,46939083,1789879656,46867,0,0,-9.8512,33.80,0.000,14,1,1,1,1,16
1260,46940083,1789879657,46868,0,0,-9.8310,33.80,0.000,14,1,1,1,1,17
1261,46941083,1789879658,46869,0,0,-9.8398,33.80,0.000,14,1,1,1,1,17
1262,46942083,1789879659,46870,0,0,-9.8468,34.80,0.000,14,1,1,1,1,17
1263,46943083,1789879660,46871,0,0,-9.8525,35.80,0.000,14,1,1,1,1,17
1264,46944083,1789879661,46872,0,0,-9.8820,34.80,0.000,14,1,1,1,1,17
1265,46945083,1789879662,46873,0,0,-9.8806,33.80,0.000,14,1,1,1,1,17
1266,46946083,1789879663,46874,0,0,-9.9045,34.80,0.000,14,1,1,1,1,17
1267,46947083,1789879664,46875,0,0,-9.8986,33.80,0.000,14,1,1,1,1,17
1268,46948083,1789879665,46876,0,0,-9.9189,34.80,0.000,14,1,1,1,1,17
1269,46949083,1789879666,46877,0,0,-9.9101,33.80,0.000,14,1,1,1,1,17
1270,46950083,1789879667,46878,0,0,-9.9031,33.80,0.000,14,1,1,1,1,17
1271,46951083,1789879668,46879,0,0,-9.8975,33.80,0.000,14,1,1,1,1,17
1272,46952083,1789879669,46880,0,0,-9.8930,34.80,0.000,14,1,1,1,1,16
1273,46953083,1789879670,46881,0,0,-9.8644,33.80,0.000,14,1,1,1,1,16
1274,46954083,1789879671,46882,0,0,-9.8665,34.80,0.000,14,1,1,1,1,15
1275,46955083,1789879672,46883,0,0,-9.8682,33.80,0.000,14,1,1,1,1,15
1276,46956083,1789879673,46884,0,0,-9.8696,34.80,0.000,14,1,1,1,1,15
1277,46957083,1789879674,46885,0,0,-9.8706,33.80,0.000,14,1,1,1,1,15
1278,46958083,1789879675,46886,0,0,-9.8715,33.80,0.000,14,1,1,1,1,15
1279,46959083,1789879676,46887,0,0,-9.8472,33.80,0.000,14,1,1,1,1,15
1280,46960083,1789879677,46888,0,0,-9.8528,33.80,0.000,14,1,1,1,1,15
1281,46961083,1789879678,46889,0,0,-9.8822,33.80,0.000,14,1,1,1,1,15
1282,46962083,1789879679,46890,0,0,-9.8808,33.80,0.000,14,1,1,1,1,15
1283,46963083,1789879680,46891,0,0,-9.8796,34.80,0.000,14,1,1,1,1,15
1284,46964083,1789879681,46892,0,0,-9.8787,33.80,0.000,14,1,1,1,1,15
1285,46965083,1789879682,46893,0,0,-9.8780,33.80,0.000,14,1,1,1,1,14
1286,46966083,1789879683,46894,0,0,-9.8774,33.80,0.000,14,1,1,1,1,14
1287,46967083,1789879684,46895,0,0,-9.9019,33.80,0.000,14,1,1,1,1,15
1288,46968083,1789879685,46896,0,0,-9.8965,33.80,0.000,14,1,1,1,1,16
1289,46969083,1789879686,46897,0,0,-9.8922,33.80,0.000,14,1,1,1,1,16
1290,46970083,1789879687,46898,0,0,-9.8888,33.80,0.000,14,1,1,1,1,16
1291,46971083,1789879688,46899,0,0,-9.8610,33.80,0.000,14,1,1,1,1,16
1292,46972083,1789879689,46900,0,0,-9.8388,33.80,0.000,14,1,1,1,1,15
1293,46973083,1789879690,46901,0,0,-9.8461,33.80,0.000,14,1,1,1,1,15
1294,46974082,1789879691,46902,0,0,-9.8518,33.80,0.000,14,1,1,1,1,14
1295,46975082,1789879692,46903,0,0,-9.8565,33.80,0.000,14,1,1,1,1,13
1296,46976083,1789879693,46904,0,0,-9.8602,33.80,0.000,14,1,1,1,1,13
1297,46977083,1789879694,46905,0,0,-9.8381,33.80,0.000,14,1,1,1,1,14
1298,46978082,1789879695,46906,0,0,-9.8455,33.80,0.000,14,1,1,1,1,14
1299,46979082,1789879696,46907,0,0,-9.8514,33.80,0.000,14,1,1,1,1,15
1300,46980082,1789879697,46908,0,0,-9.8561,33.80,0.000,14,1,1,1,1,15
1301,46981082,1789879698,46909,0,0,-9.8599,33.80,0.000,14,1,1,1,1,15
1302,46982082,1789879699,46910,0,0,-9.8629,33.80,0.000,14,1,1,1,1,16
1303,46983082,1789879700,46911,0,0,-9.8653,33.80,0.000,14,1,1,1,1,16
1304,46984082,1789879701,46912,0,0,-9.8673,33.80,0.000,14,1,1,1,1,15
1305,46985082,1789879702,46913,0,0,-9.8938,33.80,0.000,14,1,1,1,1,15
1306,46986082,1789879703,46914,0,0,-9.8901,33.80,0.000,14,1,1,1,1,15
1307,46987082,1789879704,46915,0,0,-9.8870,34.80,0.000,14,1,1,1,1,15
1308,46988082,1789879705,46916,0,0,-9.8346,33.80,0.000,14,1,1,1,1,15
1309,46989082,1789879706,46917,0,0,-9.8427,34.80,0.000,14,1,1,1,1,15
1310,46990082,1789879707,46918,0,0,-9.8492,33.80,0.000,14,1,1,1,1,15
1311,46991082,1789879708,46919,0,0,-9.8543,33.80,0.000,14,1,1,1,1,15
1312,46992082,1789879709,46920,0,0,-9.8585,33.80,0.000,14,1,1,1,1,15
1313,46993082,1789879710,46921,0,0,-9.8618,33.80,0.000,14,1,1,1,1,15
1314,46994082,1789879711,46922,0,0,-9.8394,33.80,0.000,14,1,1,1,1,15
1315,46995082,1789879712,46923,0,0,-9.8465,34.80,0.000,14,1,1,1,1,15
1316,46996082,1789879713,46924,0,0,-9.9022,33.80,0.000,14,1,1,1,1,15
1317,46997082,1789879714,46925,0,0,-9.8968,34.80,0.000,14,1,1,1,1,15
1318,46998082,1789879715,46926,0,0,-9.8924,34.80,0.000,14,1,1,1,1,15
1319,46999082,1789879716,46927,0,0,-9.8889,33.80,0.000,14,1,1,1,1,15
1320,47000082,1789879717,46928,0,0,-9.8862,34.80,0.000,14,1,1,1,1,15
1321,47001082,1789879718,46929,0,0,-9.8839,34.80,0.000,14,1,1,1,1,15
1322,47002082,1789879719,46930,0,0,-9.8821,34.80,0.000,14,1,1,1,1,14
1323,47003082,1789879720,46931,0,0,-9.8807,33.80,0.000,14,1,1,1,1,14
1324,47004082,1789879721,46932,0,0,-9.8796,34.80,0.000,14,1,1,1,1,14
1325,47005082,1789879722,46933,0,0,-9.8787,34.80,0.000,14,1,1,1,1,14
1326,47006082,1789879723,46934,0,0,-9.8779,34.80,0.000,14,1,1,1,1,14
1327,47007082,1789879724,46935,0,0,-9.8773,34.80,0.000,14,1,1,1,1,14
1328,47008082,1789879725,46936,0,0,-9.8769,34.80,0.000,14,1,1,1,1,14
1329,47009082,1789879726,46937,0,0,-9.8765,33.80,0.000,14,1,1,1,1,14
1330,47010082,1789879727,46938,0,0,-9.9012,34.80,0.000,14,1,1,1,1,14
1331,47011082,1789879728,46939,0,0,-9.8710,33.80,0.000,14,1,1,1,1,13
1332,47012082,1789879729,46940,0,0,-9.8718,34.80,0.000,14,1,1,1,1,14
1333,47013082,1789879730,46941,0,0,-9.8724,34.80,0.000,14,1,1,1,1,14
1334,47014082,1789879731,46942,0,0,-9.8729,34.80,0.000,14,1,1,1,1,14
1335,47015082,1789879732,46943,0,0,-9.8733,34.80,0.000,14,1,1,1,1,14
1336,47016082,1789879733,46944,0,0,-9.8737,33.80,0.000,14,1,1,1,1,14
1337,47017082,1789879734,46945,0,0,-9.8739,33.80,0.000,14,1,1,1,1,14
1338,47018082,1789879735,46946,0,0,-9.8742,34.80,0.000,14,1,1,1,1,13
1339,47019082,1789879736,46947,0,0,-9.9243,33.80,0.000,14,1,1,1,1,13
1340,47020082,1789879737,46948,0,0,-9.9145,34.80,0.000,14,1,1,1,1,13
1341,47021082,1789879738,46949,0,0,-9.9066,33.80,0.000,14,1,1,1,1,13
1342,47022082,1789879739,46950,0,0,-9.9003,34.80,0.000,14,1,1,1,1,14
1343,47023082,1789879740,46951,0,0,-9.8952,34.80,0.000,14,1,1,1,1,15
1344,47024082,1789879741,46952,0,0,-9.8912,34.80,0.000,14,1,1,1,1,14
1345,47025082,1789879742,46953,0,0,-9.8879,33.80,0.000,14,1,1,1,1,14
1346,47026082,1789879743,46954,0,0,-9.8853,34.80,0.000,14,1,1,1,1,15
1347,47027082,1789879744,46955,0,0,-9.8833,34.80,0.000,14,1,1,1,1,15
1348,47028082,1789879745,46956,0,0,-9.9066,33.80,0.000,14,1,1,1,1,15
1349,47029082,1789879746,46957,0,0,-9.9003,34.80,0.000,14,1,1,1,1,15
1350,47030082,1789879747,46958,0,0,-9.8952,35.80,0.000,14,1,1,1,1,15
1351,47031082,1789879748,46959,0,0,-9.8912,34.80,0.000,14,1,1,1,1,15
1352,47032082,1789879749,46960,0,0,-9.8880,34.80,0.000,14,1,1,1,1,15
1353,47033082,1789879750,46961,0,0,-9.8854,34.80,0.000,14,1,1,1,1,15
1354,47034082,1789879751,46962,0,0,-9.8583,34.80,0.000,14,1,1,1,1,15
1355,47035082,1789879752,46963,0,0,-9.8366,34.80,0.000,14,1,1,1,1,15
1356,47036082,1789879753,46964,0,0,-9.8443,34.80,0.000,14,1,1,1,1,15
1357,47037082,1789879754,46965,0,0,-9.8754,34.80,0.000,14,1,1,1,1,15
1358,47038082,1789879755,46966,0,0,-9.9004,33.80,0.000,14,1,1,1,1,15
1359,47039082,1789879756,46967,0,0,-9.8953,34.80,0.000,14,1,1,1,1,15
1360,47040082,1789879757,46968,0,0,-9.8662,34.80,0.000,14,1,1,1,1,15
1361,47041082,1789879758,46969,0,0,-9.8680,34.80,0.000,14,1,1,1,1,15
1362,47042082,1789879759,46970,0,0,-9.8944,34.80,0.000,14,1,1,1,1,15
1363,47043082,1789879760,46971,0,0,-9.9155,34.80,0.000,14,1,1,1,1,15
1364,47044082,1789879761,46972,0,0,-9.9074,34.80,0.000,14,1,1,1,1,15
1365,47045082,1789879762,46973,0,0,-9.8759,34.80,0.000,14,1,1,1,1,16
1366,47046082,1789879763,46974,0,0,-9.8757,33.80,0.000,14,1,1,1,1,16
1367,47047082,1789879764,46975,0,0,-9.9006,34.80,0.000,14,1,1,1,1,16
1368,47048082,1789879765,46976,0,0,-9.9205,34.80,0.000,14,1,1,1,1,16
1369,47049082,1789879766,46977,0,0,-9.9364,34.80,0.000,14,1,1,1,1,16
1370,47050082,1789879767,46978,0,0,-9.9241,34.80,0.000,14,1,1,1,1,16
1371,47051082,1789879768,46979,0,0,-9.9143,34.80,0.000,14,1,1,1,1,16
1372,47052082,1789879769,46980,0,0,-9.9064,34.80,0.000,14,1,1,1,1,16
1373,47053082,1789879770,46981,0,0,-9.9001,33.80,0.000,14,1,1,1,1,16
1374,47054082,1789879771,46982,0,0,-9.8951,33.80,0.000,14,1,1,1,1,16
1375,47055082,1789879772,46983,0,0,-9.8911,34.80,0.000,14,1,1,1,1,16
1376,47056082,1789879773,46984,0,0,-9.8879,34.80,0.000,14,1,1,1,1,16
1377,47057082,1789879774,46985,0,0,-9.8853,34.80,0.000,14,1,1,1,1,16
1378,47058082,1789879775,46986,0,0,-9.9082,34.80,0.000,14,1,1,1,1,16
1379,47059082,1789879776,46987,0,0,-9.9266,34.80,0.000,14,1,1,1,1,15
1380,47060082,1789879777,46988,0,0,-9.9413,34.80,0.000,14,1,1,1,1,15
1381,47061082,1789879778,46989,0,0,-9.9530,34.80,0.000,14,1,1,1,1,15
1382,47062082,1789879779,46990,0,0,-9.9374,34.80,0.000,14,1,1,1,1,15
1383,47063082,1789879780,46991,0,0,-9.9249,34.80,0.000,14,1,1,1,1,15
1384,47064082,1789879781,46992,0,0,-9.9399,34.80,0.000,14,1,1,1,1,15
1385,47065082,1789879782,46993,0,0,-9.9270,34.80,0.000,14,1,1,1,1,15
1386,47066082,1789879783,46994,0,0,-9.9166,34.80,0.000,14,1,1,1,1,15
1387,47067082,1789879784,46995,0,0,-9.9083,34.80,0.000,14,1,1,1,1,15
1388,47068082,1789879785,46996,0,0,-9.9016,34.80,0.000,14,1,1,1,1,15
1389,47069082,1789879786,46997,0,0,-9.9213,34.80,0.000,14,1,1,1,1,15
1390,47070082,1789879787,46998,0,0,-9.9370,34.80,0.000,14,1,1,1,1,15
1391,47071082,1789879788,46999,0,0,-9.9246,34.80,0.000,14,1,1,1,1,15
1392,47072082,1789879789,47000,0,0,-9.9147,34.80,0.000,14,1,1,1,1,15
1393,47073082,1789879790,47001,0,0,-9.9068,35.80,0.000,14,1,1,1,1,15
1394,47074082,1789879791,47002,0,0,-9.9004,34.80,0.000,14,1,1,1,1,16
1395,47075082,1789879792,47003,0,0,-9.8953,34.80,0.000,14,1,1,1,1,16
1396,47076082,1789879793,47004,0,0,-9.8913,34.80,0.000,14,1,1,1,1,16
1397,47077081,1789879794,47005,0,0,-9.8880,34.80,0.000,14,1,1,1,1,16
1398,47078081,1789879795,47006,0,0,-9.8854,34.80,0.000,14,1,1,1,1,16
1399,47079081,1789879796,47007,0,0,-9.9083,34.80,0.000,14,1,1,1,1,16
1400,47080082,1789879797,47008,0,0,-9.9267,34.80,0.000,14,1,1,1,1,16
1401,47081081,1789879798,47009,0,0,-9.9413,34.80,0.000,14,1,1,1,1,15
1402,47082081,1789879799,47010,0,0,-9.9531,34.80,0.000,14,1,1,1,1,15
1403,47083081,1789879800,47011,0,0,-9.9625,34.80,0.000,14,1,1,1,1,14
1404,47084082,1789879801,47012,0,0,-9.9200,34.80,0.000,14,1,1,1,1,14
1405,47085081,1789879802,47013,0,0,-9.9110,34.80,0.000,14,1,1,1,1,14
1406,47086081,1789879803,47014,0,0,-9.9038,34.80,0.000,14,1,1,1,1,14
1407,47087081,1789879804,47015,0,0,-9.8980,34.80,0.000,14,1,1,1,1,15
1408,47088081,1789879805,47016,0,0,-9.8934,33.80,0.000,14,1,1,1,1,15
1409,47089081,1789879806,47017,0,0,-9.8647,34.80,0.000,14,1,1,1,1,15
1410,47090081,1789879807,47018,0,0,-9.8668,34.80,0.000,14,1,1,1,1,15
1411,47091081,1789879808,47019,0,0,-9.8684,34.80,0.000,14,1,1,1,1,16
1412,47092081,1789879809,47020,0,0,-9.9197,34.80,0.000,14,1,1,1,1,16
1413,47093081,1789879810,47021,0,0,-9.9358,34.80,0.000,14,1,1,1,1,16
1414,47094081,1789879811,47022,0,0,-9.9486,33.80,0.000,14,1,1,1,1,16
1415,47095081,1789879812,47023,0,0,-9.9589,34.80,0.000,14,1,1,1,1,16
1416,47096081,1789879813,47024,0,0,-9.9671,34.80,0.000,14,1,1,1,1,16
1417,47097081,1789879814,47025,0,0,-9.9737,34.80,0.000,14,1,1,1,1,16
1418,47098081,1789879815,47026,0,0,-9.9540,34.80,0.000,14,1,1,1,1,16
1419,47099081,1789879816,47027,0,0,-9.9382,34.80,0.000,14,1,1,1,1,16
1420,47100081,1789879817,47028,0,0,-9.9255,34.80,0.000,14,1,1,1,1,16
1421,47101081,1789879818,47029,0,0,-9.9154,34.80,0.000,14,1,1,1,1,16
1422,47102081,1789879819,47030,0,0,-9.9073,33.80,0.000,14,1,1,1,1,16
1423,47103081,1789879820,47031,0,0,-9.9009,34.80,0.000,14,1,1,1,1,16
1424,47104081,1789879821,47032,0,0,-9.8957,34.80,0.000,14,1,1,1,1,16
1425,47105081,1789879822,47033,0,0,-9.9166,34.80,0.000,14,1,1,1,1,15
1426,47106081,1789879823,47034,0,0,-9.9082,34.80,0.000,14,1,1,1,1,15
1427,47107081,1789879824,47035,0,0,-9.9266,34.80,0.000,14,1,1,1,1,15
1428,47108081,1789879825,47036,0,0,-9.9413,34.80,0.000,14,1,1,1,1,15
1429,47109081,1789879826,47037,0,0,-9.9530,34.80,0.000,14,1,1,1,1,15
1430,47110081,1789879827,47038,0,0,-9.9374,34.80,0.000,14,1,1,1,1,15
1431,47111081,1789879828,47039,0,0,-9.9249,34.80,0.000,14,1,1,1,1,15
1432,47112081,1789879829,47040,0,0,-9.8899,34.80,0.000,14,1,1,1,1,15
1433,47113081,1789879830,47041,0,0,-9.8870,34.80,0.000,14,1,1,1,1,15
1434,47114081,1789879831,47042,0,0,-9.9096,34.80,0.000,14,1,1,1,1,15
1435,47115081,1789879832,47043,0,0,-9.9027,34.80,0.000,14,1,1,1,1,15
1436,47116081,1789879833,47044,0,0,-9.8721,34.80,0.000,14,1,1,1,1,15
1437,47117081,1789879834,47045,0,0,-9.8477,34.80,0.000,14,1,1,1,1,15
1438,47118081,1789879835,47046,0,0,-9.8532,34.80,0.000,14,1,1,1,1,15
1439,47119081,1789879836,47047,0,0,-9.8825,34.80,0.000,14,1,1,1,1,15
1440,47120081,1789879837,47048,0,0,-9.9310,34.80,0.000,14,1,1,1,1,15
1441,47121081,1789879838,47049,0,0,-9.9448,34.80,0.000,14,1,1,1,1,15
1442,47122081,1789879839,47050,0,0,-9.9559,34.80,0.000,14,1,1,1,1,15
1443,47123081,1789879840,47051,0,0,-9.9397,34.80,0.000,14,1,1,1,1,15
1444,47124081,1789879841,47052,0,0,-9.9517,34.80,0.000,14,1,1,1,1,15
1445,47125081,1789879842,47053,0,0,-9.9614,34.80,0.000,14,1,1,1,1,15
1446,47126081,1789879843,47054,0,0,-9.9691,34.80,0.000,14,1,1,1,1,15
1447,47127081,1789879844,47055,0,0,-9.9503,34.80,0.000,14,1,1,1,1,15
1448,47128081,1789879845,47056,0,0,-9.9352,34.80,0.000,14,1,1,1,1,15
1449,47129081,1789879846,47057,0,0,-9.9232,34.80,0.000,14,1,1,1,1,15
1450,47130081,1789879847,47058,0,0,-9.9136,34.80,0.000,14,1,1,1,1,15
1451,47131081,1789879848,47059,0,0,-9.9308,34.80,0.000,14,1,1,1,1,15
1452,47132081,1789879849,47060,0,0,-9.9447,34.80,0.000,14,1,1,1,1,15
1453,47133081,1789879850,47061,0,0,-9.9557,34.80,0.000,14,1,1,1,1,15
1454,47134081,1789879851,47062,0,0,-9.9646,34.80,0.000,14,1,1,1,1,16
1455,47135081,1789879852,47063,0,0,-9.9717,34.80,0.000,14,1,1,1,1,16
1456,47136081,1789879853,47064,0,0,-9.9773,34.80,0.000,14,1,1,1,1,16
1457,47137081,1789879854,47065,0,0,-9.9569,34.80,0.000,14,1,1,1,1,16
1458,47138081,1789879855,47066,0,0,-9.9155,34.80,0.000,14,1,1,1,1,16
1459,47139081,1789879856,47067,0,0,-9.9074,34.80,0.000,14,1,1,1,1,16
1460,47140081,1789879857,47068,0,0,-9.9009,34.80,0.000,14,1,1,1,1,16
1461,47141081,1789879858,47069,0,0,-9.8707,34.80,0.000,14,1,1,1,1,16
1462,47142081,1789879859,47070,0,0,-9.8716,34.80,0.000,14,1,1,1,1,16
1463,47143081,1789879860,47071,0,0,-9.8723,33.80,0.000,14,1,1,1,1,16
1464,47144081,1789879861,47072,0,0,-9.8728,34.80,0.000,14,1,1,1,1,16
1465,47145081,1789879862,47073,0,0,-9.8983,34.80,0.000,14,1,1,1,1,16
1466,47146081,1789879863,47074,0,0,-9.9436,34.80,0.000,14,1,1,1,1,16
1467,47147081,1789879864,47075,0,0,-9.9549,34.80,0.000,14,1,1,1,1,15
1468,47148081,1789879865,47076,0,0,-9.9639,34.80,0.000,14,1,1,1,1,15
1469,47149081,1789879866,47077,0,0,-9.9711,34.80,0.000,14,1,1,1,1,15
1470,47150081,1789879867,47078,0,0,-9.9519,34.80,0.000,14,1,1,1,1,15
1471,47151081,1789879868,47079,0,0,-9.9365,34.80,0.000,14,1,1,1,1,16
1472,47152081,1789879869,47080,0,0,-9.9242,34.80,0.000,14,1,1,1,1,16
1473,47153081,1789879870,47081,0,0,-9.8894,34.80,0.000,14,1,1,1,1,16
1474,47154081,1789879871,47082,0,0,-9.8865,34.80,0.000,14,1,1,1,1,16
