t,state,holdoverMs,qualityMs,residualMs,freqPpm,tempC,tempRefC,tempCorrPpm,ppsCount,sat,fix,rssi,holdoverSec
363.02,HLD,109265,122,0,-12.1086,48.8,47.8,0,1395,16,False,-44,300
364.04,HLD,110285,122,0,-12.1086,48.8,47.8,0,1395,16,False,-39,300
365.02,HLD,111269,122,0,-12.1086,48.8,47.8,0,1395,16,False,-39,300
366.02,HLD,112271,122,0,-12.1086,48.8,47.8,0,1395,16,False,-39,300
367.03,HLD,113271,122,0,-12.1086,48.8,47.8,0,1395,16,False,-39,300
368.03,HLD,114268,122,0,-12.1086,48.8,47.8,0,1395,16,False,-39,300
369.02,HLD,115263,122,0,-12.1086,48.8,47.8,0,1395,16,False,-44,300
370.02,HLD,116266,122,0,-12.1086,48.8,47.8,0,1395,16,False,-40,300
371.92,HLD,118173,122,0,-12.1086,48.8,47.8,0,1395,16,False,-43,300
372.02,HLD,118267,122,0,-12.1086,48.8,47.8,0,1395,16,False,-43,300
373.02,HLD,119266,122,0,-12.1086,48.8,47.8,0,1395,16,False,-43,300
374.02,HLD,120272,123,0,-12.1086,48.8,47.8,0,1395,16,False,-40,300
375.95,HLD,122200,123,0,-12.1086,48.8,47.8,0,1395,16,False,-45,300
376.03,HLD,122269,123,0,-12.1086,48.8,47.8,0,1395,16,False,-45,300
377.02,HLD,123268,123,0,-12.1086,48.8,47.8,0,1395,16,False,-47,300
378.02,HLD,124271,123,0,-12.1086,48.8,47.8,0,1395,16,False,-44,300
379.02,HLD,125268,123,0,-12.1086,48.8,47.8,0,1395,16,False,-42,300
380.02,HLD,126267,123,0,-12.1086,48.8,47.8,0,1395,16,False,-47,300
381.02,HLD,127265,123,0,-12.1086,48.8,47.8,0,1395,16,False,-47,300
382.03,HLD,128271,123,0,-12.1086,48.8,47.8,0,1395,16,False,-39,300
383.02,HLD,129268,123,0,-12.1086,48.8,47.8,0,1395,16,False,-39,300
384.02,HLD,130267,123,0,-12.1086,48.8,47.8,0,1395,16,False,-40,300
385.02,HLD,131264,123,0,-12.1086,48.8,47.8,0,1395,16,False,-41,300
386.02,HLD,132268,123,0,-12.1086,48.8,47.8,0,1395,16,False,-47,300
387.02,HLD,133270,123,0,-12.1086,48.8,47.8,0,1395,16,False,-39,300
388.02,HLD,134268,123,0,-12.1086,48.8,47.8,0,1395,16,False,-42,300
389.02,HLD,135267,123,0,-12.1086,48.8,47.8,0,1395,16,False,-46,300
390.02,HLD,136266,123,0,-12.1086,48.8,47.8,0,1395,16,False,-46,300
391.03,HLD,137275,123,0,-12.1086,48.8,47.8,0,1395,16,False,-47,300
392.02,HLD,138267,123,0,-12.1086,48.8,47.8,0,1395,16,False,-40,300
393.03,HLD,139278,123,0,-12.1086,48.8,47.8,0,1395,16,False,-44,300
394.02,HLD,140270,124,0,-12.1086,48.8,47.8,0,1395,16,False,-40,300
395.02,HLD,141267,124,0,-12.1086,48.8,47.8,0,1395,16,False,-40,300
397.17,HLD,143423,124,0,-12.1086,48.8,47.8,0,1395,16,False,-39,300
397.2,HLD,143444,124,0,-12.1086,48.8,47.8,0,1395,16,False,-39,300
398.01,HLD,144262,124,0,-12.1086,48.8,47.8,0,1395,16,False,-39,300
399.02,HLD,145267,124,0,-12.1086,48.8,47.8,0,1395,16,False,-47,300
400.02,HLD,146265,124,0,-12.1086,48.8,47.8,0,1395,16,False,-46,300
401.04,HLD,147275,124,0,-12.1086,48.8,47.8,0,1395,16,False,-44,300
402.02,HLD,148268,124,0,-12.1086,48.8,47.8,0,1395,16,False,-44,300
403.03,HLD,149280,124,0,-12.1086,48.8,47.8,0,1395,16,False,-51,300
404.02,HLD,150268,124,0,-12.1086,48.8,47.8,0,1395,16,False,-46,300
405.02,HLD,151266,124,0,-12.1086,48.8,47.8,0,1395,16,False,-46,300
406.02,HLD,152272,124,0,-12.1086,48.8,47.8,0,1395,16,False,-52,300
407.02,HLD,153265,124,0,-12.1086,48.8,47.8,0,1395,16,False,-51,300
408.02,HLD,154266,124,0,-12.1086,48.8,47.8,0,1395,16,False,-45,300
409.05,HLD,155283,124,0,-12.1086,48.8,47.8,0,1395,16,False,-50,300
410.02,HLD,156268,124,0,-12.1086,48.8,47.8,0,1395,16,False,-38,300
411.02,HLD,157267,124,0,-12.1086,48.8,47.8,0,1395,16,False,-38,300
412.07,HLD,158282,124,0,-12.1086,48.8,47.8,0,1395,16,False,-39,300
413.02,HLD,159267,124,0,-12.1086,48.8,47.8,0,1395,16,False,-41,300
414.02,HLD,160265,125,0,-12.1086,48.8,47.8,0,1395,16,False,-47,300
415.02,HLD,161269,125,0,-12.1086,48.8,47.8,0,1395,16,False,-41,300
416.02,HLD,162267,125,0,-12.1086,48.8,47.8,0,1395,16,False,-41,300
417.02,HLD,163266,125,0,-12.1086,48.8,47.8,0,1395,16,False,-45,300
418.03,HLD,164270,125,0,-12.1086,48.8,47.8,0,1395,16,False,-43,300
419.02,HLD,165269,125,0,-12.1086,48.8,47.8,0,1395,16,False,-48,300
420.02,HLD,166268,125,0,-12.1086,48.8,47.8,0,1395,16,False,-41,300
421.02,HLD,167269,125,0,-12.1086,48.8,47.8,0,1395,16,False,-47,300
422.02,HLD,168268,125,0,-12.1086,48.8,47.8,0,1395,16,False,-46,300
423.02,HLD,169266,125,0,-12.1086,48.8,47.8,0,1395,16,False,-46,300
424.02,HLD,170266,125,0,-12.1086,48.8,47.8,0,1395,16,False,-51,300
425.02,HLD,171269,125,0,-12.1086,48.8,47.8,0,1395,16,False,-43,300
426.02,HLD,172272,125,0,-12.1086,48.8,47.8,0,1395,16,False,-44,300
427.02,HLD,173265,125,0,-12.1086,49.8,47.8,0,1395,16,False,-42,300
428.03,HLD,174274,125,0,-12.1086,48.8,47.8,0,1395,16,False,-42,300
429.02,HLD,175266,125,0,-12.1086,48.8,47.8,0,1395,16,False,-44,300
430.02,HLD,176263,125,0,-12.1086,48.8,47.8,0,1395,16,False,-48,300
431.02,HLD,177269,125,0,-12.1086,48.8,47.8,0,1395,16,False,-49,300
432.02,HLD,178267,125,0,-12.1086,48.8,47.8,0,1395,16,False,-51,300
433.02,HLD,179271,125,0,-12.1086,48.8,47.8,0,1395,16,False,-48,300
434.03,HLD,180270,126,0,-12.1086,48.8,47.8,0,1395,16,False,-46,300
435.02,HLD,181262,126,0,-12.1086,48.8,47.8,0,1395,16,False,-45,300
436.04,HLD,182263,126,0,-12.1086,48.8,47.8,0,1395,16,False,-50,300
437.03,HLD,183267,126,0,-12.1086,48.8,47.8,0,1395,16,False,-50,300
438.02,HLD,184266,126,0,-12.1086,48.8,47.8,0,1395,16,False,-41,300
439.06,HLD,185285,126,0,-12.1086,48.8,47.8,0,1395,16,False,-48,300
440.02,HLD,186266,126,0,-12.1086,48.8,47.8,0,1395,16,False,-41,300
441.02,HLD,187266,126,0,-12.1086,48.8,47.8,0,1395,16,False,-48,300
442.05,HLD,188270,126,0,-12.1086,48.8,47.8,0,1395,16,False,-36,300
443.02,HLD,189268,126,0,-12.1086,48.8,47.8,0,1395,16,False,-48,300
444.02,HLD,190266,126,0,-12.1086,48.8,47.8,0,1395,16,False,-45,300
445.02,HLD,191265,126,0,-12.1086,49.8,47.8,0,1395,16,False,-42,300
446.12,HLD,192369,126,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
447.02,HLD,193266,126,0,-12.1086,49.8,47.8,0,1395,16,False,-48,300
448.04,HLD,194284,126,0,-12.1086,49.8,47.8,0,1395,16,False,-41,300
449.76,HLD,196006,126,0,-12.1086,49.8,47.8,0,1395,16,False,-43,300
450.02,HLD,196268,126,0,-12.1086,49.8,47.8,0,1395,16,False,-43,300
451.04,HLD,197286,126,0,-12.1086,49.8,47.8,0,1395,16,False,-43,300
452.02,HLD,198264,126,0,-12.1086,49.8,47.8,0,1395,16,False,-43,300
453.02,HLD,199267,126,0,-12.1086,49.8,47.8,0,1395,16,False,-39,300
454.08,HLD,200268,127,0,-12.1086,49.8,47.8,0,1395,16,False,-39,300
455.02,HLD,201266,127,0,-12.1086,49.8,47.8,0,1395,16,False,-40,300
456.02,HLD,202265,127,0,-12.1086,48.8,47.8,0,1395,16,False,-39,300
457.02,HLD,203269,127,0,-12.1086,48.8,47.8,0,1395,16,False,-40,300
458.02,HLD,204268,127,0,-12.1086,48.8,47.8,0,1395,16,False,-42,300
459.03,HLD,205266,127,0,-12.1086,48.8,47.8,0,1395,16,False,-45,300
460.03,HLD,206278,127,0,-12.1086,48.8,47.8,0,1395,16,False,-44,300
461.02,HLD,207270,127,0,-12.1086,48.8,47.8,0,1395,16,False,-45,300
462.02,HLD,208268,127,0,-12.1086,48.8,47.8,0,1395,16,False,-48,300
463.02,HLD,209267,127,0,-12.1086,48.8,47.8,0,1395,16,False,-49,300
464.05,HLD,210289,127,0,-12.1086,48.8,47.8,0,1395,16,False,-46,300
465.02,HLD,211262,127,0,-12.1086,49.8,47.8,0,1395,16,False,-48,300
466.05,HLD,212266,127,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
467.11,HLD,213312,127,0,-12.1086,49.8,47.8,0,1395,16,False,-41,300
468.08,HLD,214332,127,0,-12.1086,48.8,47.8,0,1395,16,False,-38,300
469.09,HLD,215335,127,0,-12.1086,48.8,47.8,0,1395,16,False,-38,300
470.08,HLD,216286,127,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
471.15,HLD,217307,127,0,-12.1086,49.8,47.8,0,1395,16,False,-43,300
472.18,HLD,218377,127,0,-12.1086,49.8,47.8,0,1395,16,False,-39,300
473.05,HLD,219290,127,0,-12.1086,49.8,47.8,0,1395,16,False,-39,300
474.04,HLD,220275,128,0,-12.1086,49.8,47.8,0,1395,16,False,-42,300
475.07,HLD,221304,128,0,-12.1086,49.8,47.8,0,1395,16,False,-43,300
476.05,HLD,222291,128,0,-12.1086,49.8,47.8,0,1395,16,False,-43,300
477.05,HLD,223270,128,0,-12.1086,49.8,47.8,0,1395,16,False,-47,300
478.03,HLD,224273,128,0,-12.1086,49.8,47.8,0,1395,16,False,-43,300
479.06,HLD,225276,128,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
480.02,HLD,226266,128,0,-12.1086,49.8,47.8,0,1395,16,False,-39,300
481.03,HLD,227275,128,0,-12.1086,49.8,47.8,0,1395,16,False,-43,300
482.02,HLD,228268,128,0,-12.1086,49.8,47.8,0,1395,16,False,-43,300
483.03,HLD,229273,128,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
484.08,HLD,230330,128,0,-12.1086,49.8,47.8,0,1395,16,False,-47,300
485.02,HLD,231268,128,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
486.03,HLD,232272,128,0,-12.1086,49.8,47.8,0,1395,16,False,-45,300
487.02,HLD,233271,128,0,-12.1086,49.8,47.8,0,1395,16,False,-44,300
488.1,HLD,234312,128,0,-12.1086,49.8,47.8,0,1395,16,False,-44,300
489.22,HLD,235346,128,0,-12.1086,49.8,47.8,0,1395,16,False,-44,300
490.37,HLD,236421,128,0,-12.1086,49.8,47.8,0,1395,16,False,-47,300
491.31,HLD,237294,128,0,-12.1086,49.8,47.8,0,1395,16,False,-42,300
492.14,HLD,238381,128,0,-12.1086,49.8,47.8,0,1395,16,False,-47,300
493.6,HLD,239371,128,0,-12.1086,49.8,47.8,0,1395,16,False,-44,300
494.39,HLD,240315,129,0,-12.1086,49.8,47.8,0,1395,16,False,-40,300
495.09,HLD,241337,129,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
496.16,HLD,242370,129,0,-12.1086,49.8,47.8,0,1395,16,False,-43,300
497.09,HLD,243338,129,0,-12.1086,49.8,47.8,0,1395,16,False,-47,300
498.18,HLD,244348,129,0,-12.1086,49.8,47.8,0,1395,16,False,-47,300
499.5,HLD,245520,129,0,-12.1086,49.8,47.8,0,1395,16,False,-34,300
500.17,HLD,246415,129,0,-12.1086,49.8,47.8,0,1395,16,False,-44,300
501.54,HLD,247491,129,0,-12.1086,49.8,47.8,0,1395,16,False,-44,300
502.68,HLD,248326,129,0,-12.1086,49.8,47.8,0,1395,16,False,-44,300
503.33,HLD,249509,129,0,-12.1086,49.8,47.8,0,1395,16,False,-44,300
507.14,HLD,251183,129,0,-12.1086,49.8,47.8,0,1395,16,False,-44,300
507.7,HLD,253650,129,0,-12.1086,49.8,47.8,0,1395,16,False,-45,300
508.1,HLD,254211,129,0,-12.1086,49.8,47.8,0,1395,16,False,-45,300
508.88,HLD,254841,129,0,-12.1086,49.8,47.8,0,1395,16,False,-45,300
509.03,HLD,255244,129,0,-12.1086,49.8,47.8,0,1395,16,False,-44,300
509.15,HLD,255378,129,0,-12.1086,49.8,47.8,0,1395,16,False,-44,300
510.68,HLD,256525,129,0,-12.1086,49.8,47.8,0,1395,16,False,-47,300
511.8,HLD,257455,129,0,-12.1086,49.8,47.8,0,1395,16,False,-44,300
512.58,HLD,258465,129,0,-12.1086,49.8,47.8,0,1395,16,False,-44,300
513.07,HLD,259287,129,0,-12.1086,49.8,47.8,0,1395,16,False,-44,300
520.15,HLD,260398,130,0,-12.1086,49.8,47.8,0,1395,16,False,-45,300
523.4,HLD,269312,130,0,-12.1086,49.8,47.8,0,1395,16,False,-43,300
524.6,HLD,270680,130,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
524.73,HLD,270976,130,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
524.89,HLD,271044,130,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
524.99,HLD,271182,130,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
525.12,HLD,271333,130,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
525.44,HLD,271574,130,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
525.7,HLD,271773,130,0,-12.1086,49.8,47.8,0,1395,16,False,-45,300
525.8,HLD,272045,130,0,-12.1086,49.8,47.8,0,1395,16,False,-45,300
525.83,HLD,272066,130,0,-12.1086,49.8,47.8,0,1395,16,False,-45,300
525.99,HLD,272230,130,0,-12.1086,49.8,47.8,0,1395,16,False,-45,300
526.13,HLD,272268,130,0,-12.1086,49.8,47.8,0,1395,16,False,-45,300
527.05,HLD,273296,130,0,-12.1086,49.8,47.8,0,1395,16,False,-45,300
528.11,HLD,274335,130,0,-12.1086,49.8,47.8,0,1395,16,False,-39,300
529.25,HLD,275475,130,0,-12.1086,49.8,47.8,0,1395,16,False,-47,300
530.24,HLD,276424,130,0,-12.1086,49.8,47.8,0,1395,16,False,-39,300
531.24,HLD,277313,130,0,-12.1086,49.8,47.8,0,1395,16,False,-45,300
532.15,HLD,278390,130,0,-12.1086,49.8,47.8,0,1395,16,False,-39,300
533.02,HLD,279266,130,0,-12.1086,49.8,47.8,0,1395,16,False,-43,300
534.24,HLD,280384,131,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
535.28,HLD,281442,131,0,-12.1086,49.8,47.8,0,1395,16,False,-39,300
536.15,HLD,282343,131,0,-12.1086,49.8,47.8,0,1395,16,False,-44,300
537.03,HLD,283267,131,0,-12.1086,49.8,47.8,0,1395,16,False,-43,300
538.07,HLD,284302,131,0,-12.1086,49.8,47.8,0,1395,16,False,-43,300
539.04,HLD,285269,131,0,-12.1086,49.8,47.8,0,1395,16,False,-43,300
540.02,HLD,286265,131,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
541.05,HLD,287287,131,0,-12.1086,49.8,47.8,0,1395,16,False,-45,300
542.12,HLD,288331,131,0,-12.1086,49.8,47.8,0,1395,16,False,-47,300
543.03,HLD,289267,131,0,-12.1086,49.8,47.8,0,1395,16,False,-45,300
544.03,HLD,290269,131,0,-12.1086,49.8,47.8,0,1395,16,False,-47,300
545.03,HLD,291267,131,0,-12.1086,49.8,47.8,0,1395,16,False,-45,300
546.02,HLD,292265,131,0,-12.1086,49.8,47.8,0,1395,16,False,-39,300
547.05,HLD,293299,131,0,-12.1086,49.8,47.8,0,1395,16,False,-38,300
548.02,HLD,294267,131,0,-12.1086,49.8,47.8,0,1395,16,False,-40,300
549.02,HLD,295265,131,0,-12.1086,49.8,47.8,0,1395,16,False,-40,300
550.07,HLD,296310,131,0,-12.1086,49.8,47.8,0,1395,16,False,-40,300
551.02,HLD,297267,131,0,-12.1086,49.8,47.8,0,1395,16,False,-44,300
552.03,HLD,298270,131,0,-12.1086,49.8,47.8,0,1395,16,False,-39,300
553.02,HLD,299268,131,0,-12.1086,49.8,47.8,0,1395,16,False,-39,300
554.02,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-45,300
555.03,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-40,300
556.1,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
557.03,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
558.02,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
559.02,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-39,300
560.03,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-39,300
561.03,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-43,300
562.1,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-39,300
563.02,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-39,300
564.02,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-39,300
565.02,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-40,300
566.03,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-40,300
567.02,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-40,300
568.06,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
569.03,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
570.03,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
571.02,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-44,300
572.02,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-39,300
573.02,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-40,300
574.06,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-45,300
575.04,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-39,300
576.02,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-47,300
577.03,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-39,300
578.02,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-40,300
579.03,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
580.03,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-40,300
581.02,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-40,300
582.02,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-39,300
583.03,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-40,300
584.03,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-43,300
585.02,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-50,300
586.02,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-38,300
587.03,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-43,300
588.04,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-46,300
589.02,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-53,300
590.03,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1395,16,False,-53,300
591.03,UNS,0,4294967295,0,-12.1086,49.8,47.8,0,1397,16,False,-48,300
592.14,ACQ,0,4294967295,0,-12.1086,49.8,47.8,0,1397,0,False,-51,300
593.1,UNS,0,4294967295,1000,-12.1086,49.8,47.8,0,1397,0,False,-41,300
594.06,UNS,0,4294967295,1000,-12.1086,49.8,47.8,0,1397,0,False,-39,300
595.03,UNS,0,4294967295,1000,-12.1086,49.8,47.8,0,1397,0,False,-39,300
596.04,UNS,0,4294967295,1000,-12.1086,49.8,47.8,0,1397,0,False,-25,300
597.06,UNS,0,4294967295,1000,-12.1086,49.8,47.8,0,1397,10,True,-27,300
598.05,UNS,0,4294967295,1000,-12.1086,49.8,47.8,0,1397,13,True,-47,300
599.03,UNS,0,4294967295,1000,-12.1086,49.8,47.8,0,1397,13,True,-47,300
600.02,ACQ,0,4294967295,1000,-12.1086,49.8,47.8,0,1398,13,True,-37,300
