t,state,holdoverMs,qualityMs,residualMs,freqPpm,tempC,tempRefC,tempCorrPpm,ppsCount,sat,fix,rssi,holdoverSec
392.19,UNS,0,4294967295,0,-10.63589,37.8,36.8,-0.14,649,16,False,-49,300
393.38,UNS,0,4294967295,0,-10.63589,37.8,36.8,-0.14,649,16,False,-33,300
394.04,UNS,0,4294967295,0,-10.63589,37.8,36.8,-0.14,649,16,False,-53,300
395.06,UNS,0,4294967295,0,-10.63589,38.8,36.8,-0.28,649,16,False,-58,300
396.09,UNS,0,4294967295,0,-10.63589,37.8,36.8,-0.14,649,16,False,-54,300
397.11,UNS,0,4294967295,0,-10.63589,37.8,36.8,-0.14,649,16,False,-51,300
398.13,UNS,0,4294967295,0,-10.63589,37.8,36.8,-0.14,652,16,False,-55,300
399.16,UNS,0,4294967295,0,-10.63589,37.8,36.8,-0.14,652,16,False,-55,300
400.18,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,652,0,False,-55,300
401.21,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,652,7,True,-61,300
402.23,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,652,12,True,-49,300
403.05,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,652,12,True,-53,300
404.07,ACQ,0,4294967295,0,-10.63589,38.8,36.8,-0.28,652,12,True,-46,300
405.1,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,652,12,True,-45,300
406.12,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,653,12,True,-57,300
407.14,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,654,12,True,-51,300
408.16,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,655,12,True,-39,300
409.2,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,656,12,True,-49,300
410.22,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,657,12,True,-50,300
411.04,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,657,12,True,-48,300
412.06,ACQ,0,4294967295,0,-10.63589,38.8,36.8,-0.28,659,12,True,-49,300
413.24,ACQ,0,4294967295,0,-10.63589,38.8,36.8,-0.28,660,12,True,-49,300
414.22,ACQ,0,4294967295,0,-10.63589,38.8,36.8,-0.28,661,13,True,-58,300
415.13,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,662,13,True,-71,300
416.16,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,663,13,True,-55,300
417.18,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,664,13,True,-57,300
418.21,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,665,13,True,-50,300
419.24,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,666,13,True,-63,300
420.05,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,667,13,True,-52,300
421.07,ACQ,0,4294967295,0,-10.63589,38.8,36.8,-0.28,668,13,True,-66,300
422.09,ACQ,0,4294967295,0,-10.63589,38.8,36.8,-0.28,669,13,True,-58,300
423.12,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,670,13,True,-55,300
424.15,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,671,13,True,-53,300
425.17,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,672,13,True,-54,300
426.19,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,673,13,True,-55,300
427.21,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,674,13,True,-52,300
428.05,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,674,13,True,-67,300
429.05,ACQ,0,4294967295,0,-10.63589,38.8,36.8,-0.28,676,13,True,-46,300
430.08,ACQ,0,4294967295,0,-10.63589,38.8,36.8,-0.28,677,13,True,-46,300
431.11,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,678,14,True,-45,300
432.13,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,679,14,True,-51,300
433.09,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,680,14,True,-44,300
434.11,ACQ,0,4294967295,0,-10.63589,38.8,36.8,-0.28,681,14,True,-45,300
435.2,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,682,14,True,-47,300
436.12,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,683,14,True,-47,300
437.15,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,684,13,True,-52,300
438.17,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,685,13,True,-47,300
439.2,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,686,13,True,-47,300
440.22,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,687,13,True,-42,300
441.04,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,687,13,True,-44,300
442.06,ACQ,0,4294967295,0,-10.63589,38.8,36.8,-0.28,689,13,True,-36,300
443.24,ACQ,0,4294967295,0,-10.63589,38.8,36.8,-0.28,690,13,True,-35,300
444.25,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,691,13,True,-34,300
445.24,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,692,14,True,-46,300
446.06,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,693,14,True,-36,300
447.1,ACQ,0,4294967295,0,-10.63589,38.8,36.8,-0.28,694,14,True,-41,300
448.11,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,695,14,True,-36,300
449.13,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,696,14,True,-44,300
450.16,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,697,14,True,-47,300
451.18,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,698,14,True,-46,300
452.2,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,699,14,True,-47,300
453.28,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,700,14,True,-44,300
454.19,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,701,14,True,-43,300
455.07,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,702,14,True,-45,300
456.09,ACQ,0,4294967295,0,-10.63589,38.8,36.8,-0.28,703,14,True,-45,300
457.12,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,704,15,True,-45,300
458.15,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,705,15,True,-45,300
459.17,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,706,15,True,-44,300
460.19,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,707,15,True,-45,300
461.21,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,708,15,True,-60,300
462.24,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,709,15,True,-54,300
463.09,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,710,15,True,-47,300
464.07,ACQ,0,4294967295,0,-10.63589,38.8,36.8,-0.28,711,15,True,-46,300
465.21,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,712,15,True,-47,300
466.23,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,713,15,True,-44,300
467.05,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,714,15,True,-51,300
468.08,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,715,15,True,-53,300
469.1,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,716,15,True,-55,300
470.13,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,717,14,True,-50,300
471.15,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,718,14,True,-57,300
472.17,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,719,14,True,-52,300
473.23,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,720,14,True,-47,300
474.22,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,721,15,True,-52,300
475.14,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,722,15,True,-51,300
476.16,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,723,15,True,-49,300
477.2,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,724,15,True,-52,300
478.22,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,725,15,True,-51,300
479.24,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,726,15,True,-51,300
480.06,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,727,15,True,-52,300
481.08,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,728,15,True,-49,300
482.11,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,729,15,True,-49,300
483.13,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,730,15,True,-51,300
484.15,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,731,15,True,-48,300
485.18,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,732,15,True,-46,300
486.2,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,733,15,True,-45,300
487.23,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,734,15,True,-44,300
488.25,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,735,15,True,-44,300
489.07,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,736,15,True,-34,300
490.09,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,737,15,True,-44,300
491.12,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,738,15,True,-44,300
492.14,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,739,15,True,-43,300
493.1,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,740,15,True,-33,300
494.29,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,741,15,True,-43,300
495.22,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,742,15,True,-43,300
496.13,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,743,15,True,-43,300
497.16,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,744,15,True,-44,300
498.18,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,745,15,True,-45,300
499.21,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,746,15,True,-43,300
500.23,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,747,15,True,-43,300
501.05,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,748,15,True,-48,300
502.07,ACQ,0,4294967295,0,-10.63589,37.8,36.8,-0.14,749,14,True,-39,300
503.09,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,750,14,True,-45,300
504.12,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,751,14,True,-45,300
505.14,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,752,14,True,-46,300
506.17,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,753,14,True,-46,300
507.19,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,754,14,True,-46,300
508.22,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,755,14,True,-51,300
509.24,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,756,14,True,-51,300
510.06,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,757,14,True,-52,300
511.08,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,758,14,True,-49,300
512.1,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,759,14,True,-52,300
513.23,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,760,14,True,-47,300
514.26,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,761,14,True,-51,300
515.19,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,762,14,True,-52,300
516.21,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,763,14,True,-51,300
517.23,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,764,14,True,-52,300
518.05,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,765,14,True,-53,300
519.07,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,766,14,True,-54,300
521.72,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,768,15,True,-55,300
521.75,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,768,15,True,-55,300
522.14,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,769,15,True,-47,300
523.17,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,770,15,True,-46,300
524.19,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,771,15,True,-45,300
525.21,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,772,16,True,-46,300
526.25,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,773,16,True,-50,300
527.06,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,774,16,True,-45,300
528.08,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,775,16,True,-45,300
529.11,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,776,16,True,-47,300
530.13,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,777,16,True,-45,300
531.15,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,778,16,True,-45,300
532.18,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,779,16,True,-45,300
533.14,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,780,16,True,-47,300
534.22,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,781,16,True,-44,300
535.15,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,782,16,True,-44,300
536.17,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,783,16,True,-44,300
537.02,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,783,16,True,-45,300
538.22,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,785,16,True,-46,300
539.03,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,785,16,True,-46,300
540.07,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,787,16,True,-46,300
541.08,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,788,15,True,-45,300
542.11,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,789,14,True,-45,300
543.13,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,790,14,True,-45,300
544.16,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,791,14,True,-46,300
545.03,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,791,15,True,-45,300
546.21,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,793,15,True,-47,300
547.04,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,794,15,True,-46,300
548.05,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,795,16,True,-46,300
549.07,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,796,16,True,-43,300
550.1,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,797,16,True,-45,300
551.03,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,797,16,True,-47,300
552.15,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,799,16,True,-46,300
553.17,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,800,16,True,-48,300
554.19,ACQ,0,4294967295,0,-10.63589,34.8,36.8,0.28,801,16,True,-46,300
555.21,ACQ,0,4294967295,0,-10.63589,34.8,36.8,0.28,802,16,True,-48,300
556.04,ACQ,0,4294967295,0,-10.63589,34.8,36.8,0.28,802,16,True,-48,300
557.07,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,804,16,True,-50,300
558.09,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,805,16,True,-54,300
559.11,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,806,16,True,-51,300
560.13,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,807,16,True,-47,300
561.16,ACQ,0,4294967295,0,-10.63589,34.8,36.8,0.28,808,16,True,-50,300
562.18,ACQ,0,4294967295,0,-10.63589,34.8,36.8,0.28,809,16,True,-49,300
563.21,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,810,16,True,-57,300
564.23,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,811,16,True,-57,300
565.05,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,812,16,True,-54,300
566.07,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,813,16,True,-54,300
567.09,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,814,16,True,-52,300
568.12,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,815,16,True,-64,300
569.14,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,816,16,True,-63,300
570.17,ACQ,0,4294967295,0,-10.63589,34.8,36.8,0.28,817,16,True,-61,300
571.19,ACQ,0,4294967295,0,-10.63589,34.8,36.8,0.28,818,16,True,-60,300
572.22,ACQ,0,4294967295,0,-10.63589,34.8,36.8,0.28,819,16,True,-48,300
573.04,ACQ,0,4294967295,0,-10.63589,34.8,36.8,0.28,819,16,True,-47,300
574.06,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,821,16,True,-46,300
575.08,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,822,16,True,-49,300
576.11,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,823,16,True,-50,300
577.14,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,824,16,True,-52,300
578.18,ACQ,0,4294967295,0,-10.63589,34.8,36.8,0.28,825,16,True,-51,300
579.18,ACQ,0,4294967295,0,-10.63589,34.8,36.8,0.28,826,16,True,-48,300
580.22,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,827,16,True,-49,300
581.23,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,828,16,True,-52,300
582.04,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,829,16,True,-51,300
583.07,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,830,16,True,-52,300
584.09,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,831,16,True,-49,300
585.12,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,832,16,True,-56,300
586.14,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,833,16,True,-59,300
587.17,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,834,16,True,-64,300
588.19,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,835,16,True,-55,300
589.22,ACQ,0,4294967295,0,-10.63589,34.8,36.8,0.28,836,16,True,-55,300
590.24,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,837,16,True,-54,300
591.05,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,838,16,True,-53,300
592.08,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,839,16,True,-52,300
593.1,ACQ,0,4294967295,0,-10.63589,36.8,36.8,0,840,16,True,-52,300
594.13,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,841,16,True,-52,300
595.15,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,842,16,True,-48,300
596.21,ACQ,0,4294967295,0,-10.63589,34.8,36.8,0.28,843,16,True,-47,300
597.2,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,844,16,True,-55,300
598.22,ACQ,0,4294967295,0,-10.63589,34.8,36.8,0.28,845,16,True,-51,300
599.04,ACQ,0,4294967295,0,-10.63589,34.8,36.8,0.28,846,16,True,-56,300
600.07,ACQ,0,4294967295,0,-10.63589,35.8,36.8,0.14,847,16,True,-42,300
